المنطقة,المدينة,نوع القطاع,نوع الخدمة,التاريخ ميلادي,الرقم المرجعي للوكالة
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/01,38647633
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,38653022
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,38655294
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/03,38652363
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/04,38656709
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,38664174
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/05,38664826
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,38673172
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,38679454
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,38665961
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/06,38666555
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38683320
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38697030
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38683359
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38697825
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38700669
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38689577
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38694422
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38683302
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/07,38697767
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/08,38717445
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/08,38706972
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/09,38736972
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/09,38724911
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/09,38740874
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38752403
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38741453
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38748852
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38751410
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38750225
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38754914
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/10,38752250
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/12,38768159
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/12,38766373
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/12,38768841
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/13,38788885
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/13,38788292
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/13,38780964
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/13,38775645
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/13,38790496
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38814385
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38802702
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38806816
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38813368
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38800694
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38805672
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38817361
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/14,38802906
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38840779
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38834291
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38830929
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38834670
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38830444
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38822520
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38824117
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38825083
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38830203
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38831098
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/15,38834167
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38852949
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38852586
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38852795
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38843650
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38842621
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/16,38858102
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38874671
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38874514
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38873314
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38873208
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38873164
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38870384
الخدمات الرقمية,عام,القطاع العام,خدمة إلكترونية,2025/04/17,38872807
